node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((5, 2), (5, 7), (7, 3)), (1, 1))","(((5, 2), (5, 6), (7, 3)), (1, 1))",1,8,9.0,1,,,pruned,,,0
"(((5, 1), (5, 6), (7, 3)), (1, 1))","(((5, 2), (5, 6), (7, 3)), (1, 1))",1,8,9.0,1,,,pruned,,,1
"(((5, 2), (5, 6), (7, 3)), (1, 1))",,0,7.0,7.0,0,10,2,expanded,False,True,2
"(((5, 1), (5, 5), (7, 3)), (1, 1))","(((5, 2), (5, 5), (7, 3)), (1, 1))",2,7,9.0,2,,,pruned,,,3
"(((5, 2), (5, 5), (7, 3)), (1, 1))","(((5, 2), (5, 6), (7, 3)), (1, 1))",1,6.0,7.0,1,10,1,expanded,False,True,4
"(((4, 2), (5, 7), (7, 3)), (1, 1))","(((4, 2), (5, 6), (7, 3)), (1, 1))",2,7,9.0,2,,,pruned,,,5
"(((4, 2), (5, 6), (7, 3)), (1, 1))","(((5, 2), (5, 6), (7, 3)), (1, 1))",1,6.0,7.0,1,8,1,expanded,False,True,6
"(((4, 2), (5, 5), (7, 3)), (1, 1))","(((5, 2), (5, 5), (7, 3)), (1, 1))",2,5.0,7.0,2,8,0,expanded,False,True,7
"(((5, 1), (5, 4), (7, 3)), (1, 1))","(((5, 2), (5, 4), (7, 3)), (1, 1))",3,6,9.0,3,,,pruned,,,8
"(((5, 2), (5, 4), (7, 3)), (1, 1))","(((5, 2), (5, 5), (7, 3)), (1, 1))",2,5.0,7.0,2,12,1,expanded,False,True,9
"(((3, 1), (5, 6), (7, 3)), (1, 1))","(((3, 2), (5, 6), (7, 3)), (1, 1))",3,6,9.0,3,,,pruned,,,10
"(((3, 2), (5, 7), (7, 3)), (1, 1))","(((3, 2), (5, 6), (7, 3)), (1, 1))",3,6,9.0,3,,,pruned,,,11
"(((3, 2), (5, 6), (7, 3)), (1, 1))","(((4, 2), (5, 6), (7, 3)), (1, 1))",2,5.0,7.0,2,10,2,expanded,False,True,12
"(((4, 2), (5, 4), (7, 3)), (1, 1))","(((4, 2), (5, 5), (7, 3)), (1, 1))",3,4.0,7.0,3,10,0,expanded,False,True,13
"(((3, 1), (5, 5), (7, 3)), (1, 1))","(((3, 2), (5, 5), (7, 3)), (1, 1))",4,5,9.0,4,,,pruned,,,14
"(((3, 2), (5, 5), (7, 3)), (1, 1))","(((4, 2), (5, 5), (7, 3)), (1, 1))",3,4.0,7.0,3,10,1,expanded,False,True,15
