node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 5), (3, 4), (3, 5)), (2, 6))",,0,7.0,7.0,0,1,0,expanded,False,True,0
"(((2, 4), (3, 4), (3, 5)), (2, 5))","(((2, 5), (3, 4), (3, 5)), (2, 6))",1,6.0,7.0,1,1,0,expanded,False,True,1
"(((1, 3), (3, 4), (3, 5)), (1, 1))","(((2, 3), (3, 4), (3, 5)), (1, 1))",3,6,9.0,3,,,pruned,,,2
"(((2, 3), (3, 4), (3, 5)), (1, 1))","(((2, 4), (3, 4), (3, 5)), (2, 5))",2,5.0,7.0,2,6,1,expanded,False,True,3
"(((1, 3), (2, 4), (3, 5)), (1, 1))","(((2, 3), (2, 4), (3, 5)), (1, 1))",4,5,9.0,4,,,pruned,,,4
"(((1, 4), (2, 3), (3, 5)), (1, 1))","(((2, 3), (2, 4), (3, 5)), (1, 1))",4,5,9.0,4,,,pruned,,,5
"(((2, 3), (2, 4), (3, 6)), (1, 1))","(((2, 3), (2, 4), (3, 5)), (1, 1))",4,5,9.0,4,,,pruned,,,6
"(((2, 3), (2, 4), (3, 5)), (1, 1))","(((2, 3), (3, 4), (3, 5)), (1, 1))",3,4.0,7.0,3,5,3,expanded,False,True,7
"(((1, 2), (3, 4), (3, 5)), (1, 1))","(((2, 2), (3, 4), (3, 5)), (1, 1))",4,6,10.0,4,,,pruned,,,8
"(((2, 1), (3, 4), (3, 5)), (1, 1))","(((2, 2), (3, 4), (3, 5)), (1, 1))",4,6,10.0,4,,,pruned,,,9
"(((2, 2), (3, 4), (3, 5)), (1, 1))","(((2, 3), (3, 4), (3, 5)), (1, 1))",3,5.0,8.0,3,6,2,expanded,False,True,10
"(((1, 4), (2, 2), (3, 5)), (1, 1))","(((2, 2), (2, 4), (3, 5)), (1, 1))",5,5,10.0,5,,,pruned,,,11
"(((2, 2), (2, 4), (3, 6)), (1, 1))","(((2, 2), (2, 4), (3, 5)), (1, 1))",5,5,10.0,5,,,pruned,,,12
"(((1, 2), (2, 4), (3, 5)), (1, 1))","(((2, 2), (2, 4), (3, 5)), (1, 1))",5,5,10.0,5,,,pruned,,,13
"(((2, 1), (2, 4), (3, 5)), (1, 1))","(((2, 2), (2, 4), (3, 5)), (1, 1))",5,5,10.0,5,,,pruned,,,14
"(((2, 2), (2, 4), (3, 5)), (1, 1))","(((2, 2), (3, 4), (3, 5)), (1, 1))",4,4.0,8.0,4,8,4,expanded,False,True,15
"(((3, 3), (3, 4), (3, 5)), (1, 1))","(((2, 3), (3, 4), (3, 5)), (1, 1))",3,6.0,9.0,3,2,0,expanded,False,True,16
"(((2, 4), (3, 4), (3, 5)), (1, 1))","(((2, 3), (3, 4), (3, 5)), (1, 1))",3,6.0,9.0,3,1,0,expanded,False,True,17
"(((1, 3), (3, 5), (4, 4)), (1, 1))","(((2, 3), (3, 5), (4, 4)), (1, 1))",4,7,11.0,4,,,pruned,,,18
"(((2, 3), (3, 5), (5, 4)), (1, 1))","(((2, 3), (3, 5), (4, 4)), (1, 1))",4,5,9.0,4,,,pruned,,,19
"(((2, 3), (3, 6), (4, 4)), (1, 1))","(((2, 3), (3, 5), (4, 4)), (1, 1))",4,7,11.0,4,,,pruned,,,20
"(((2, 3), (3, 5), (4, 4)), (1, 1))","(((2, 3), (3, 4), (3, 5)), (1, 1))",3,6.0,9.0,3,8,3,expanded,False,True,21
"(((1, 4), (3, 3), (3, 5)), (1, 1))","(((2, 4), (3, 3), (3, 5)), (1, 1))",5,6,11.0,5,,,pruned,,,22
