node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 7), (3, 6), (4, 5), (5, 4), (6, 3)), (1, 6))",,0,8.0,8.0,0,20,0,expanded,False,True,0
"(((2, 7), (3, 6), (4, 3), (5, 4), (6, 3)), (1, 6))","(((2, 7), (3, 6), (4, 4), (5, 4), (6, 3)), (1, 6))",2,8,10.0,2,,,pruned,,,1
"(((2, 7), (3, 6), (4, 4), (5, 4), (6, 3)), (1, 6))","(((2, 7), (3, 6), (4, 5), (5, 4), (6, 3)), (1, 6))",1,7.0,8.0,1,16,1,expanded,False,True,2
"(((1, 7), (3, 6), (4, 5), (5, 4), (6, 3)), (1, 6))","(((2, 7), (3, 6), (4, 5), (5, 4), (6, 3)), (1, 6))",1,7.0,8.0,1,18,0,expanded,False,True,3
"(((2, 5), (3, 6), (4, 5), (5, 4), (6, 3)), (1, 6))","(((2, 6), (3, 6), (4, 5), (5, 4), (6, 3)), (1, 6))",2,8,10.0,2,,,pruned,,,4
"(((2, 6), (3, 6), (4, 5), (5, 4), (6, 3)), (1, 6))","(((2, 7), (3, 6), (4, 5), (5, 4), (6, 3)), (1, 6))",1,7.0,8.0,1,16,1,expanded,False,True,5
"(((2, 6), (2, 7), (4, 5), (5, 4), (6, 3)), (1, 6))","(((2, 7), (3, 6), (4, 5), (5, 4), (6, 3)), (1, 6))",1,7.0,8.0,1,16,0,expanded,False,True,6
"(((2, 7), (3, 4), (3, 6), (4, 5), (6, 3)), (1, 6))","(((2, 7), (3, 6), (4, 4), (4, 5), (6, 3)), (1, 6))",2,8,10.0,2,,,pruned,,,7
"(((2, 7), (3, 6), (4, 4), (4, 5), (6, 3)), (1, 6))","(((2, 7), (3, 6), (4, 5), (5, 4), (6, 3)), (1, 6))",1,7.0,8.0,1,16,1,expanded,False,True,8
"(((2, 7), (3, 6), (4, 5), (5, 4), (7, 3)), (1, 6))","(((2, 7), (3, 6), (4, 5), (5, 4), (6, 3)), (1, 6))",1,7.0,8.0,1,18,0,expanded,False,True,9
"(((2, 7), (3, 6), (4, 5), (5, 4), (6, 5)), (1, 6))","(((2, 7), (3, 6), (4, 5), (5, 4), (6, 4)), (1, 6))",2,8,10.0,2,,,pruned,,,10
"(((2, 7), (3, 6), (4, 5), (5, 4), (6, 4)), (1, 6))","(((2, 7), (3, 6), (4, 5), (5, 4), (6, 3)), (1, 6))",1,7.0,8.0,1,16,1,expanded,False,True,11
"(((1, 7), (3, 6), (4, 3), (5, 4), (6, 3)), (1, 6))","(((1, 7), (3, 6), (4, 4), (5, 4), (6, 3)), (1, 6))",3,7,10.0,3,,,pruned,,,12
