node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 3), (3, 3)), (1, 2))",,0,2.0,2.0,0,4,0,expanded,False,True,0
"(((1, 4), (3, 3)), (1, 2))","(((2, 4), (3, 3)), (1, 2))",2,2,4.0,2,,,pruned,,,1
"(((2, 5), (3, 3)), (1, 2))","(((2, 4), (3, 3)), (1, 2))",2,4,6.0,2,,,pruned,,,2
"(((2, 4), (3, 3)), (1, 2))","(((2, 3), (3, 3)), (1, 2))",1,3.0,4.0,1,7,2,expanded,False,True,3
"(((1, 2), (3, 3)), (1, 3))","(((2, 2), (3, 3)), (1, 2))",2,2,4.0,2,,,pruned,,,4
"(((2, 1), (3, 3)), (1, 2))","(((2, 2), (3, 3)), (1, 2))",2,4,6.0,2,,,pruned,,,5
"(((2, 2), (3, 3)), (1, 2))","(((2, 3), (3, 3)), (1, 2))",1,3.0,4.0,1,8,2,expanded,False,True,6
"(((2, 3), (4, 4)), (1, 2))","(((2, 3), (3, 4)), (1, 2))",2,2,4.0,2,,,pruned,,,7
"(((2, 3), (3, 4)), (1, 2))","(((2, 3), (3, 3)), (1, 2))",1,3.0,4.0,1,6,1,expanded,False,True,8
"(((2, 3), (4, 2)), (1, 2))","(((2, 3), (3, 2)), (1, 2))",2,2,4.0,2,,,pruned,,,9
"(((2, 3), (3, 1)), (1, 2))","(((2, 3), (3, 2)), (1, 2))",2,4,6.0,2,,,pruned,,,10
"(((2, 3), (3, 2)), (1, 2))","(((2, 3), (3, 3)), (1, 2))",1,3.0,4.0,1,8,2,expanded,False,True,11
"(((1, 4), (4, 3)), (1, 2))","(((2, 4), (4, 3)), (1, 2))",3,1,4.0,3,,,pruned,,,12
"(((2, 5), (4, 3)), (1, 2))","(((2, 4), (4, 3)), (1, 2))",3,3,6.0,3,,,pruned,,,13
"(((2, 4), (4, 4)), (1, 2))","(((2, 4), (4, 3)), (1, 2))",3,3,6.0,3,,,pruned,,,14
"(((2, 4), (4, 2)), (1, 2))","(((2, 4), (4, 3)), (1, 2))",3,3,6.0,3,,,pruned,,,15
"(((2, 4), (4, 3)), (1, 2))","(((2, 4), (3, 3)), (1, 2))",2,2.0,4.0,2,5,4,expanded,False,True,16
"(((2, 2), (4, 4)), (1, 2))","(((2, 2), (4, 3)), (1, 2))",3,3,6.0,3,,,pruned,,,17
"(((2, 2), (4, 2)), (1, 2))","(((2, 2), (4, 3)), (1, 2))",3,3,6.0,3,,,pruned,,,18
"(((1, 2), (4, 3)), (1, 3))","(((2, 2), (4, 3)), (1, 2))",3,1,4.0,3,,,pruned,,,19
"(((2, 1), (4, 3)), (1, 2))","(((2, 2), (4, 3)), (1, 2))",3,3,6.0,3,,,pruned,,,20
"(((2, 2), (4, 3)), (1, 2))","(((2, 2), (3, 3)), (1, 2))",2,2.0,4.0,2,6,4,expanded,False,True,21
"(((1, 4), (3, 4)), (1, 2))","(((1, 3), (3, 4)), (1, 2))",3,3,6.0,3,,,pruned,,,22
"(((1, 2), (3, 4)), (1, 3))","(((1, 3), (3, 4)), (1, 2))",3,3,6.0,3,,,pruned,,,23
"(((1, 3), (4, 4)), (1, 2))","(((1, 3), (3, 4)), (1, 2))",3,1,4.0,3,,,pruned,,,24
"(((1, 3), (3, 4)), (1, 2))","(((2, 3), (3, 4)), (1, 2))",2,2.0,4.0,2,4,3,expanded,False,True,25
"(((1, 3), (4, 2)), (1, 2))","(((1, 3), (3, 2)), (1, 2))",3,1,4.0,3,,,pruned,,,26
"(((1, 3), (3, 1)), (1, 2))","(((1, 3), (3, 2)), (1, 2))",3,3,6.0,3,,,pruned,,,27
"(((1, 4), (3, 2)), (1, 2))","(((1, 3), (3, 2)), (1, 2))",3,3,6.0,3,,,pruned,,,28
"(((1, 2), (3, 2)), (1, 3))","(((1, 3), (3, 2)), (1, 2))",3,3,6.0,3,,,pruned,,,29
"(((1, 3), (3, 2)), (1, 2))","(((2, 3), (3, 2)), (1, 2))",2,2.0,4.0,2,6,4,expanded,False,True,30
"(((2, 3), (4, 4)), (1, 2))","(((2, 3), (4, 3)), (1, 2))",4,2,6.0,4,,,pruned,,,31
"(((2, 3), (4, 2)), (1, 2))","(((2, 3), (4, 3)), (1, 2))",4,2,6.0,4,,,pruned,,,32
"(((2, 3), (4, 3)), (1, 2))","(((2, 2), (4, 3)), (1, 2))",3,1.0,4.0,3,6,2,expanded,False,True,33
"(((1, 4), (3, 3)), (1, 2))","(((1, 3), (3, 3)), (1, 2))",4,2,6.0,4,,,pruned,,,34
"(((1, 2), (3, 3)), (1, 3))","(((1, 3), (3, 3)), (1, 2))",4,2,6.0,4,,,pruned,,,35
"(((1, 3), (3, 3)), (1, 2))","(((1, 3), (3, 2)), (1, 2))",3,1.0,4.0,3,6,2,expanded,False,True,36
"(((1, 3), (4, 3)), (1, 2))","(((2, 3), (4, 3)), (1, 2))",4,0.0,4.0,4,0,0,goal,False,False,37
