node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((1, 3), (5, 3), (6, 3)), (1, 2))","(((2, 3), (5, 3), (6, 3)), (1, 2))",1,8,9.0,1,,,pruned,,,0
"(((2, 3), (5, 3), (6, 4)), (1, 2))","(((2, 3), (5, 3), (6, 3)), (1, 2))",1,8,9.0,1,,,pruned,,,1
"(((2, 3), (5, 3), (6, 3)), (1, 2))",,0,7.0,7.0,0,4,2,expanded,False,True,2
"(((3, 3), (5, 3), (6, 4)), (1, 2))","(((3, 3), (5, 3), (6, 3)), (1, 2))",2,7,9.0,2,,,pruned,,,3
"(((3, 3), (5, 3), (6, 3)), (1, 2))","(((2, 3), (5, 3), (6, 3)), (1, 2))",1,6.0,7.0,1,4,1,expanded,False,True,4
"(((2, 3), (5, 3), (6, 2)), (6, 3))","(((2, 3), (5, 3), (6, 3)), (1, 2))",1,6.0,7.0,1,2,0,expanded,False,True,5
"(((3, 3), (5, 3), (6, 2)), (6, 3))","(((3, 3), (5, 3), (6, 3)), (1, 2))",2,5.0,7.0,2,2,0,expanded,False,True,6
"(((1, 3), (4, 3), (6, 2)), (1, 2))","(((2, 3), (4, 3), (6, 2)), (1, 2))",3,6,9.0,3,,,pruned,,,7
"(((2, 3), (4, 3), (6, 2)), (1, 2))","(((2, 3), (5, 3), (6, 2)), (6, 3))",2,5.0,7.0,2,6,1,expanded,False,True,8
"(((2, 3), (5, 2), (5, 3)), (6, 2))","(((2, 3), (5, 3), (6, 2)), (6, 3))",2,5.0,7.0,2,2,0,expanded,False,True,9
"(((3, 3), (4, 3), (6, 2)), (1, 2))","(((3, 3), (5, 3), (6, 2)), (6, 3))",3,4.0,7.0,3,2,0,expanded,False,True,10
"(((3, 3), (5, 2), (5, 3)), (6, 2))","(((3, 3), (5, 3), (6, 2)), (6, 3))",3,4.0,7.0,3,2,0,expanded,False,True,11
"(((2, 3), (4, 3), (5, 2)), (5, 3))","(((2, 3), (4, 3), (6, 2)), (1, 2))",3,4.0,7.0,3,2,0,expanded,False,True,12
"(((2, 3), (4, 2), (5, 3)), (5, 2))","(((2, 3), (5, 2), (5, 3)), (6, 2))",3,4.0,7.0,3,2,0,expanded,False,True,13
"(((3, 3), (4, 3), (5, 2)), (5, 3))","(((3, 3), (4, 3), (6, 2)), (1, 2))",4,3.0,7.0,4,1,0,expanded,False,True,14
