node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((3, 2), (6, 2), (7, 5), (7, 6)), (1, 1))","(((3, 2), (5, 2), (7, 5), (7, 6)), (1, 1))",1,16,17.0,1,,,pruned,,,0
"(((3, 2), (5, 2), (7, 5), (7, 6)), (1, 1))",,0,15.0,15.0,0,5,1,expanded,False,True,1
"(((4, 2), (5, 2), (7, 5), (7, 6)), (1, 1))","(((3, 2), (5, 2), (7, 5), (7, 6)), (1, 1))",1,15.0,16.0,1,1,0,expanded,False,True,2
"(((1, 2), (5, 2), (7, 5), (7, 6)), (1, 1))","(((2, 2), (5, 2), (7, 5), (7, 6)), (1, 1))",2,16,18.0,2,,,pruned,,,3
"(((2, 2), (6, 2), (7, 5), (7, 6)), (1, 1))","(((2, 2), (5, 2), (7, 5), (7, 6)), (1, 1))",2,16,18.0,2,,,pruned,,,4
"(((2, 2), (5, 2), (7, 5), (7, 6)), (1, 1))","(((3, 2), (5, 2), (7, 5), (7, 6)), (1, 1))",1,15.0,16.0,1,5,2,expanded,False,True,5
"(((3, 2), (4, 2), (7, 6), (8, 5)), (1, 1))","(((3, 2), (4, 2), (7, 5), (7, 6)), (1, 1))",2,16,18.0,2,,,pruned,,,6
"(((3, 2), (4, 2), (7, 5), (7, 6)), (1, 1))","(((3, 2), (5, 2), (7, 5), (7, 6)), (1, 1))",1,15.0,16.0,1,2,1,expanded,False,True,7
"(((3, 2), (4, 2), (6, 5), (7, 7)), (1, 1))","(((3, 2), (4, 2), (6, 5), (7, 6)), (1, 1))",3,15,18.0,3,,,pruned,,,8
"(((3, 2), (4, 2), (6, 5), (7, 6)), (1, 1))","(((3, 2), (4, 2), (7, 5), (7, 6)), (1, 1))",2,14.0,16.0,2,4,1,expanded,False,True,9
"(((3, 2), (4, 2), (6, 5), (7, 5)), (1, 1))","(((3, 2), (4, 2), (6, 5), (7, 6)), (1, 1))",3,13.0,16.0,3,2,0,expanded,False,True,10
"(((3, 2), (4, 2), (5, 5), (7, 7)), (1, 1))","(((3, 2), (4, 2), (5, 5), (7, 6)), (1, 1))",4,14,18.0,4,,,pruned,,,11
"(((3, 2), (4, 2), (5, 5), (7, 6)), (1, 1))","(((3, 2), (4, 2), (6, 5), (7, 6)), (1, 1))",3,13.0,16.0,3,4,1,expanded,False,True,12
"(((3, 2), (4, 2), (6, 5), (7, 4)), (7, 5))","(((3, 2), (4, 2), (6, 5), (7, 5)), (1, 1))",4,12.0,16.0,4,2,0,expanded,False,True,13
"(((3, 2), (4, 2), (5, 5), (8, 5)), (1, 1))","(((3, 2), (4, 2), (5, 5), (7, 5)), (1, 1))",5,13,18.0,5,,,pruned,,,14
"(((3, 2), (4, 2), (5, 5), (7, 5)), (1, 1))","(((3, 2), (4, 2), (5, 5), (7, 6)), (1, 1))",4,12.0,16.0,4,6,1,expanded,False,True,15
"(((3, 2), (4, 2), (6, 4), (6, 5)), (7, 4))","(((3, 2), (4, 2), (6, 5), (7, 4)), (7, 5))",5,11.0,16.0,5,2,0,expanded,False,True,16
"(((3, 2), (4, 2), (5, 5), (8, 4)), (1, 1))","(((3, 2), (4, 2), (5, 5), (7, 4)), (1, 1))",6,12,18.0,6,,,pruned,,,17
"(((3, 2), (4, 2), (5, 5), (7, 4)), (1, 1))","(((3, 2), (4, 2), (6, 5), (7, 4)), (7, 5))",5,11.0,16.0,5,4,1,expanded,False,True,18
"(((3, 2), (4, 2), (5, 5), (6, 5)), (1, 1))","(((3, 2), (4, 2), (5, 5), (7, 5)), (1, 1))",5,11.0,16.0,5,0,0,expanded,False,True,19
"(((3, 2), (4, 2), (4, 4), (6, 5)), (1, 1))","(((3, 2), (4, 2), (5, 4), (6, 5)), (6, 4))",7,10,17.0,7,,,pruned,,,20
"(((3, 2), (4, 2), (5, 4), (6, 5)), (6, 4))","(((3, 2), (4, 2), (6, 4), (6, 5)), (7, 4))",6,10.0,16.0,6,2,1,expanded,False,True,21
"(((3, 2), (4, 2), (5, 5), (6, 4)), (6, 5))","(((3, 2), (4, 2), (6, 4), (6, 5)), (7, 4))",6,10.0,16.0,6,2,0,expanded,False,True,22
"(((3, 2), (4, 2), (4, 4), (5, 5)), (1, 1))","(((3, 2), (4, 2), (5, 4), (5, 5)), (6, 4))",8,9,17.0,8,,,pruned,,,23
"(((3, 2), (4, 2), (5, 4), (5, 5)), (6, 4))","(((3, 2), (4, 2), (5, 4), (6, 5)), (6, 4))",7,9.0,16.0,7,2,1,expanded,False,True,24
"(((3, 2), (5, 3), (7, 5), (7, 6)), (1, 1))","(((3, 2), (5, 2), (7, 5), (7, 6)), (1, 1))",1,16.0,17.0,1,3,0,expanded,False,True,25
"(((2, 2), (4, 2), (7, 6), (8, 5)), (1, 1))","(((2, 2), (4, 2), (7, 5), (7, 6)), (1, 1))",3,16,19.0,3,,,pruned,,,26
"(((1, 2), (4, 2), (7, 5), (7, 6)), (1, 1))","(((2, 2), (4, 2), (7, 5), (7, 6)), (1, 1))",3,16,19.0,3,,,pruned,,,27
"(((2, 2), (4, 2), (7, 5), (7, 6)), (1, 1))","(((2, 2), (5, 2), (7, 5), (7, 6)), (1, 1))",2,15.0,17.0,2,6,2,expanded,False,True,28
"(((2, 2), (4, 2), (6, 5), (7, 7)), (1, 1))","(((2, 2), (4, 2), (6, 5), (7, 6)), (1, 1))",4,15,19.0,4,,,pruned,,,29
"(((1, 2), (4, 2), (6, 5), (7, 6)), (1, 1))","(((2, 2), (4, 2), (6, 5), (7, 6)), (1, 1))",4,15,19.0,4,,,pruned,,,30
"(((2, 2), (4, 2), (6, 5), (7, 6)), (1, 1))","(((2, 2), (4, 2), (7, 5), (7, 6)), (1, 1))",3,14.0,17.0,3,8,2,expanded,False,True,31
"(((3, 2), (4, 2), (4, 6), (7, 6)), (1, 1))","(((3, 2), (4, 2), (4, 5), (7, 6)), (1, 1))",5,14,19.0,5,,,pruned,,,32
"(((3, 2), (4, 2), (4, 5), (7, 7)), (1, 1))","(((3, 2), (4, 2), (4, 5), (7, 6)), (1, 1))",5,14,19.0,5,,,pruned,,,33
"(((3, 2), (4, 2), (4, 5), (7, 6)), (1, 1))","(((3, 2), (4, 2), (5, 5), (7, 6)), (1, 1))",4,13.0,17.0,4,4,2,expanded,False,True,34
"(((1, 2), (4, 2), (6, 5), (7, 5)), (1, 1))","(((2, 2), (4, 2), (6, 5), (7, 5)), (1, 1))",5,14,19.0,5,,,pruned,,,35
"(((2, 2), (4, 2), (6, 5), (7, 5)), (1, 1))","(((2, 2), (4, 2), (6, 5), (7, 6)), (1, 1))",4,13.0,17.0,4,6,1,expanded,False,True,36
"(((2, 2), (4, 2), (5, 5), (7, 7)), (1, 1))","(((2, 2), (4, 2), (5, 5), (7, 6)), (1, 1))",5,14,19.0,5,,,pruned,,,37
"(((1, 2), (4, 2), (5, 5), (7, 6)), (1, 1))","(((2, 2), (4, 2), (5, 5), (7, 6)), (1, 1))",5,14,19.0,5,,,pruned,,,38
"(((2, 2), (4, 2), (5, 5), (7, 6)), (1, 1))","(((2, 2), (4, 2), (6, 5), (7, 6)), (1, 1))",4,13.0,17.0,4,8,2,expanded,False,True,39
"(((3, 2), (4, 2), (4, 6), (7, 5)), (1, 1))","(((3, 2), (4, 2), (4, 5), (7, 5)), (1, 1))",6,13,19.0,6,,,pruned,,,40
"(((3, 2), (4, 2), (4, 5), (8, 5)), (1, 1))","(((3, 2), (4, 2), (4, 5), (7, 5)), (1, 1))",6,13,19.0,6,,,pruned,,,41
"(((3, 2), (4, 2), (4, 5), (7, 5)), (1, 1))","(((3, 2), (4, 2), (5, 5), (7, 5)), (1, 1))",5,12.0,17.0,5,6,2,expanded,False,True,42
"(((2, 2), (4, 2), (6, 5), (7, 4)), (7, 5))","(((2, 2), (4, 2), (6, 5), (7, 5)), (1, 1))",5,12.0,17.0,5,2,0,expanded,False,True,43
"(((2, 2), (4, 2), (5, 5), (8, 5)), (1, 1))","(((2, 2), (4, 2), (5, 5), (7, 5)), (1, 1))",6,13,19.0,6,,,pruned,,,44
"(((1, 2), (4, 2), (5, 5), (7, 5)), (1, 1))","(((2, 2), (4, 2), (5, 5), (7, 5)), (1, 1))",6,13,19.0,6,,,pruned,,,45
"(((2, 2), (4, 2), (5, 5), (7, 5)), (1, 1))","(((2, 2), (4, 2), (5, 5), (7, 6)), (1, 1))",5,12.0,17.0,5,10,2,expanded,False,True,46
