node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((3, 3), (5, 2), (6, 1), (6, 2), (7, 4)), (7, 1))",,0,7.0,7.0,0,1,0,expanded,False,True,0
"(((3, 3), (5, 1), (5, 2), (6, 2), (7, 4)), (6, 1))","(((3, 3), (5, 2), (6, 1), (6, 2), (7, 4)), (7, 1))",1,7.0,8.0,1,2,0,expanded,False,True,1
"(((3, 3), (5, 1), (5, 2), (6, 3), (7, 4)), (6, 1))","(((3, 3), (5, 1), (5, 2), (6, 2), (7, 4)), (6, 1))",2,8.0,10.0,2,3,0,expanded,False,True,2
"(((3, 1), (3, 3), (5, 2), (6, 2), (7, 4)), (1, 3))","(((3, 3), (4, 1), (5, 2), (6, 2), (7, 4)), (5, 1))",3,9,12.0,3,,,pruned,,,3
"(((3, 3), (4, 1), (5, 2), (6, 2), (7, 4)), (5, 1))","(((3, 3), (5, 1), (5, 2), (6, 2), (7, 4)), (6, 1))",2,8.0,10.0,2,2,1,expanded,False,True,4
"(((3, 3), (5, 1), (5, 2), (6, 4), (7, 4)), (6, 1))","(((3, 3), (5, 1), (5, 2), (6, 3), (7, 4)), (6, 1))",3,8.0,11.0,3,3,0,expanded,False,True,5
"(((3, 3), (5, 1), (5, 2), (6, 5), (7, 4)), (6, 1))","(((3, 3), (5, 1), (5, 2), (6, 4), (7, 4)), (6, 1))",4,7.0,11.0,4,3,0,expanded,False,True,6
"(((3, 3), (5, 1), (5, 2), (6, 5), (8, 4)), (6, 1))","(((3, 3), (5, 1), (5, 2), (6, 5), (7, 4)), (6, 1))",5,6.0,11.0,5,4,0,expanded,False,True,7
"(((3, 3), (5, 1), (5, 2), (6, 5), (9, 4)), (6, 1))","(((3, 3), (5, 1), (5, 2), (6, 5), (8, 4)), (6, 1))",6,5.0,11.0,6,3,0,expanded,False,True,8
"(((3, 3), (5, 1), (5, 2), (5, 5), (8, 4)), (6, 1))","(((3, 3), (5, 1), (5, 2), (6, 5), (8, 4)), (6, 1))",6,5.0,11.0,6,4,0,expanded,False,True,9
"(((3, 3), (5, 1), (5, 2), (5, 5), (9, 4)), (6, 1))","(((3, 3), (5, 1), (5, 2), (6, 5), (9, 4)), (6, 1))",7,4.0,11.0,7,3,0,expanded,False,True,10
"(((3, 1), (3, 3), (5, 2), (6, 3), (7, 4)), (1, 3))","(((3, 3), (4, 1), (5, 2), (6, 3), (7, 4)), (5, 1))",4,10,14.0,4,,,pruned,,,11
"(((3, 3), (4, 1), (5, 2), (6, 3), (7, 4)), (5, 1))","(((3, 3), (5, 1), (5, 2), (6, 3), (7, 4)), (6, 1))",3,9.0,12.0,3,3,1,expanded,False,True,12
"(((3, 3), (4, 2), (5, 1), (6, 3), (7, 4)), (5, 2))","(((3, 3), (5, 1), (5, 2), (6, 3), (7, 4)), (6, 1))",3,9.0,12.0,3,3,0,expanded,False,True,13
"(((3, 3), (4, 5), (5, 1), (5, 2), (8, 4)), (5, 5))","(((3, 3), (5, 1), (5, 2), (5, 5), (8, 4)), (6, 1))",7,5.0,12.0,7,3,0,expanded,False,True,14
"(((3, 3), (4, 5), (5, 1), (5, 2), (9, 4)), (5, 5))","(((3, 3), (5, 1), (5, 2), (5, 5), (9, 4)), (6, 1))",8,4.0,12.0,8,2,0,expanded,False,True,15
"(((3, 1), (3, 3), (5, 2), (6, 4), (7, 4)), (1, 3))","(((3, 3), (4, 1), (5, 2), (6, 4), (7, 4)), (5, 1))",5,10,15.0,5,,,pruned,,,16
