node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((3, 2), (5, 4), (6, 3), (7, 4)), (8, 4))",,0,7.0,7.0,0,1,0,expanded,False,True,0
"(((3, 2), (5, 4), (6, 3), (6, 4)), (5, 2))","(((3, 2), (5, 4), (6, 3), (7, 4)), (8, 4))",1,8.0,9.0,1,2,0,expanded,False,True,1
"(((3, 2), (5, 4), (6, 5), (7, 3)), (5, 2))","(((3, 2), (5, 4), (6, 4), (7, 3)), (5, 2))",3,7,10.0,3,,,pruned,,,2
"(((3, 2), (5, 4), (6, 4), (7, 3)), (5, 2))","(((3, 2), (5, 4), (6, 3), (6, 4)), (5, 2))",2,7.0,9.0,2,2,1,expanded,False,True,3
"(((3, 2), (5, 4), (6, 5), (7, 4)), (5, 2))","(((3, 2), (5, 4), (6, 4), (7, 4)), (5, 2))",4,7,11.0,4,,,pruned,,,4
"(((3, 2), (5, 4), (6, 4), (7, 4)), (5, 2))","(((3, 2), (5, 4), (6, 4), (7, 3)), (5, 2))",3,7.0,10.0,3,2,1,expanded,False,True,5
"(((3, 2), (5, 3), (5, 4), (6, 5)), (5, 2))","(((3, 2), (5, 3), (5, 4), (6, 4)), (5, 2))",3,9,12.0,3,,,pruned,,,6
"(((3, 2), (5, 3), (5, 4), (6, 4)), (5, 2))","(((3, 2), (5, 4), (6, 3), (6, 4)), (5, 2))",2,9.0,11.0,2,2,1,expanded,False,True,7
"(((3, 2), (5, 4), (6, 5), (7, 5)), (5, 2))","(((3, 2), (5, 4), (6, 4), (7, 5)), (5, 2))",5,7,12.0,5,,,pruned,,,8
"(((3, 2), (5, 4), (6, 4), (7, 5)), (5, 2))","(((3, 2), (5, 4), (6, 4), (7, 4)), (5, 2))",4,7.0,11.0,4,1,1,expanded,True,True,9
"(((3, 2), (5, 3), (5, 4), (6, 3)), (5, 2))","(((3, 2), (5, 3), (5, 4), (6, 4)), (5, 2))",3,9.0,12.0,3,3,0,expanded,False,True,10
"(((3, 2), (5, 2), (5, 3), (5, 4)), (6, 1))","(((3, 2), (5, 3), (5, 4), (6, 2)), (6, 1))",5,10,15.0,5,,,pruned,,,11
"(((3, 2), (5, 3), (5, 4), (6, 1)), (5, 2))","(((3, 2), (5, 3), (5, 4), (6, 2)), (6, 1))",5,10,15.0,5,,,pruned,,,12
"(((3, 2), (5, 3), (5, 4), (6, 2)), (6, 1))","(((3, 2), (5, 3), (5, 4), (6, 3)), (5, 2))",4,9.0,13.0,4,4,2,expanded,False,True,13
"(((3, 2), (4, 4), (5, 2), (6, 3)), (5, 3))","(((3, 2), (4, 4), (5, 3), (6, 3)), (5, 2))",5,10,15.0,5,,,pruned,,,14
"(((3, 2), (4, 4), (5, 3), (6, 3)), (5, 2))","(((3, 2), (5, 3), (5, 4), (6, 3)), (5, 2))",4,10.0,14.0,4,5,1,expanded,False,True,15
"(((3, 2), (4, 4), (5, 2), (6, 2)), (5, 3))","(((3, 2), (4, 4), (5, 3), (6, 2)), (5, 4))",6,10,16.0,6,,,pruned,,,16
"(((3, 2), (4, 4), (5, 2), (5, 3)), (5, 4))","(((3, 2), (4, 4), (5, 3), (6, 2)), (5, 4))",6,11,17.0,6,,,pruned,,,17
"(((3, 2), (4, 4), (5, 3), (6, 1)), (5, 2))","(((3, 2), (4, 4), (5, 3), (6, 2)), (5, 4))",6,11,17.0,6,,,pruned,,,18
"(((3, 2), (4, 4), (5, 3), (6, 2)), (5, 4))","(((3, 2), (5, 3), (5, 4), (6, 2)), (6, 1))",5,10.0,15.0,5,5,3,expanded,False,True,19
"(((3, 2), (4, 4), (5, 4), (6, 3)), (5, 2))","(((3, 2), (4, 4), (5, 3), (6, 3)), (5, 2))",5,10.0,15.0,5,4,0,expanded,False,True,20
"(((3, 2), (4, 4), (5, 3), (6, 5)), (5, 2))","(((3, 2), (4, 4), (5, 3), (6, 4)), (5, 2))",6,10,16.0,6,,,pruned,,,21
"(((3, 2), (4, 4), (5, 3), (6, 4)), (5, 2))","(((3, 2), (4, 4), (5, 3), (6, 3)), (5, 2))",5,10.0,15.0,5,4,1,expanded,False,True,22
"(((3, 2), (4, 4), (5, 4), (7, 3)), (5, 2))","(((3, 2), (4, 4), (5, 4), (6, 3)), (5, 2))",6,9.0,15.0,6,2,0,expanded,False,True,23
"(((3, 2), (3, 4), (5, 2), (6, 3)), (4, 4))","(((3, 2), (3, 4), (5, 3), (6, 3)), (4, 4))",6,11,17.0,6,,,pruned,,,24
"(((3, 2), (3, 4), (5, 3), (6, 3)), (4, 4))","(((3, 2), (4, 4), (5, 3), (6, 3)), (5, 2))",5,11.0,16.0,5,5,1,expanded,False,True,25
"(((3, 2), (4, 4), (5, 4), (6, 5)), (5, 2))","(((3, 2), (4, 4), (5, 4), (6, 4)), (5, 2))",7,10,17.0,7,,,pruned,,,26
"(((3, 2), (4, 4), (5, 4), (6, 4)), (5, 2))","(((3, 2), (4, 4), (5, 4), (6, 3)), (5, 2))",6,10.0,16.0,6,2,1,expanded,False,True,27
"(((3, 2), (4, 4), (5, 2), (5, 4)), (5, 3))","(((3, 2), (4, 4), (5, 4), (6, 2)), (5, 2))",7,11,18.0,7,,,pruned,,,28
"(((3, 2), (4, 4), (5, 4), (6, 1)), (5, 2))","(((3, 2), (4, 4), (5, 4), (6, 2)), (5, 2))",7,11,18.0,7,,,pruned,,,29
"(((3, 2), (4, 4), (5, 4), (6, 2)), (5, 2))","(((3, 2), (4, 4), (5, 4), (6, 3)), (5, 2))",6,10.0,16.0,6,4,2,expanded,False,True,30
"(((3, 2), (4, 4), (5, 4), (8, 4)), (5, 2))","(((3, 2), (4, 4), (5, 4), (7, 4)), (5, 2))",8,10,18.0,8,,,pruned,,,31
"(((3, 2), (4, 4), (5, 4), (7, 4)), (5, 2))","(((3, 2), (4, 4), (5, 4), (7, 3)), (5, 2))",7,9.0,16.0,7,3,1,expanded,False,True,32
"(((3, 2), (4, 4), (5, 4), (8, 2)), (5, 2))","(((3, 2), (4, 4), (5, 4), (7, 2)), (5, 2))",8,10,18.0,8,,,pruned,,,33
"(((3, 2), (4, 4), (5, 4), (7, 1)), (5, 2))","(((3, 2), (4, 4), (5, 4), (7, 2)), (5, 2))",8,10,18.0,8,,,pruned,,,34
"(((3, 2), (4, 4), (5, 4), (7, 2)), (5, 2))","(((3, 2), (4, 4), (5, 4), (7, 3)), (5, 2))",7,9.0,16.0,7,4,2,expanded,False,True,35
"(((3, 2), (3, 4), (5, 2), (6, 2)), (4, 4))","(((3, 2), (3, 4), (5, 3), (6, 2)), (4, 4))",7,11,18.0,7,,,pruned,,,36
"(((3, 2), (3, 4), (5, 2), (5, 3)), (4, 4))","(((3, 2), (3, 4), (5, 3), (6, 2)), (4, 4))",7,12,19.0,7,,,pruned,,,37
"(((3, 2), (3, 4), (5, 3), (6, 1)), (4, 4))","(((3, 2), (3, 4), (5, 3), (6, 2)), (4, 4))",7,12,19.0,7,,,pruned,,,38
"(((3, 2), (3, 4), (5, 3), (6, 2)), (4, 4))","(((3, 2), (4, 4), (5, 3), (6, 2)), (5, 4))",6,11.0,17.0,6,5,3,expanded,False,True,39
"(((3, 2), (4, 4), (5, 3), (5, 4)), (5, 2))","(((3, 2), (4, 4), (5, 4), (6, 3)), (5, 2))",6,11.0,17.0,6,0,0,expanded,False,True,40
"(((3, 2), (3, 4), (5, 4), (6, 3)), (5, 2))","(((3, 2), (3, 4), (5, 3), (6, 3)), (4, 4))",6,11.0,17.0,6,5,0,expanded,False,True,41
"(((3, 2), (3, 4), (5, 3), (6, 5)), (4, 4))","(((3, 2), (3, 4), (5, 3), (6, 4)), (5, 2))",7,11,18.0,7,,,pruned,,,42
"(((3, 2), (3, 4), (5, 3), (6, 4)), (5, 2))","(((3, 2), (3, 4), (5, 3), (6, 3)), (4, 4))",6,11.0,17.0,6,4,1,expanded,False,True,43
