node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((3, 2), (4, 3), (5, 2)), (5, 3))",,0,5.0,5.0,0,2,0,expanded,False,True,0
"(((3, 2), (3, 3), (6, 2)), (1, 1))","(((3, 2), (3, 3), (5, 2)), (1, 1))",2,7,9.0,2,,,pruned,,,1
"(((3, 2), (3, 3), (5, 2)), (1, 1))","(((3, 2), (4, 3), (5, 2)), (5, 3))",1,6.0,7.0,1,4,1,expanded,False,True,2
"(((3, 2), (4, 2), (4, 3)), (5, 2))","(((3, 2), (4, 3), (5, 2)), (5, 3))",1,6.0,7.0,1,1,0,expanded,False,True,3
"(((3, 4), (4, 2), (5, 2)), (1, 1))","(((3, 3), (4, 2), (5, 2)), (1, 1))",3,5,8.0,3,,,pruned,,,4
"(((3, 3), (4, 2), (5, 2)), (1, 1))","(((3, 2), (3, 3), (5, 2)), (1, 1))",2,5.0,7.0,2,3,1,expanded,False,True,5
"(((3, 4), (4, 3), (5, 2)), (1, 1))","(((3, 3), (4, 3), (5, 2)), (1, 1))",4,4,8.0,4,,,pruned,,,6
"(((3, 3), (4, 3), (6, 2)), (1, 1))","(((3, 3), (4, 3), (5, 2)), (1, 1))",4,5,9.0,4,,,pruned,,,7
"(((3, 3), (4, 3), (5, 2)), (1, 1))","(((3, 3), (4, 2), (5, 2)), (1, 1))",3,4.0,7.0,3,3,2,expanded,False,True,8
"(((2, 2), (3, 4), (5, 2)), (1, 1))","(((2, 2), (3, 3), (5, 2)), (1, 1))",3,7,10.0,3,,,pruned,,,9
"(((1, 2), (3, 3), (5, 2)), (1, 1))","(((2, 2), (3, 3), (5, 2)), (1, 1))",3,8,11.0,3,,,pruned,,,10
"(((2, 2), (3, 3), (6, 2)), (1, 1))","(((2, 2), (3, 3), (5, 2)), (1, 1))",3,8,11.0,3,,,pruned,,,11
"(((2, 2), (3, 3), (5, 2)), (1, 1))","(((3, 2), (3, 3), (5, 2)), (1, 1))",2,7.0,9.0,2,6,3,expanded,False,True,12
"(((3, 2), (3, 3), (4, 1)), (4, 2))","(((3, 2), (3, 3), (4, 2)), (4, 3))",3,8,11.0,3,,,pruned,,,13
"(((3, 2), (3, 3), (4, 2)), (4, 3))","(((3, 2), (3, 3), (5, 2)), (1, 1))",2,7.0,9.0,2,1,1,expanded,True,True,14
"(((3, 1), (4, 2), (5, 2)), (1, 1))","(((3, 2), (4, 2), (5, 2)), (1, 1))",4,7,11.0,4,,,pruned,,,15
"(((3, 2), (4, 1), (5, 2)), (1, 1))","(((3, 2), (4, 2), (5, 2)), (1, 1))",4,7,11.0,4,,,pruned,,,16
"(((3, 2), (4, 2), (5, 2)), (1, 1))","(((3, 3), (4, 2), (5, 2)), (1, 1))",3,6.0,9.0,3,4,2,expanded,False,True,17
"(((3, 2), (4, 3), (6, 2)), (1, 1))","(((3, 2), (4, 3), (5, 2)), (1, 1))",5,6,11.0,5,,,pruned,,,18
"(((3, 1), (4, 3), (5, 2)), (1, 1))","(((3, 2), (4, 3), (5, 2)), (1, 1))",5,6,11.0,5,,,pruned,,,19
"(((3, 2), (4, 3), (5, 2)), (1, 1))","(((3, 3), (4, 3), (5, 2)), (1, 1))",4,5.0,9.0,4,6,2,expanded,False,True,20
"(((4, 2), (4, 3), (5, 2)), (1, 1))","(((3, 2), (4, 3), (5, 2)), (1, 1))",5,4.0,9.0,5,1,0,expanded,False,True,21
"(((3, 1), (5, 2), (5, 3)), (1, 1))","(((3, 2), (5, 2), (5, 3)), (1, 1))",6,5,11.0,6,,,pruned,,,22
"(((3, 2), (5, 3), (6, 2)), (1, 1))","(((3, 2), (5, 2), (5, 3)), (1, 1))",6,5,11.0,6,,,pruned,,,23
"(((3, 2), (5, 2), (5, 3)), (1, 1))","(((3, 2), (4, 3), (5, 2)), (1, 1))",5,4.0,9.0,5,6,2,expanded,False,True,24
"(((4, 1), (5, 2), (5, 3)), (1, 1))","(((4, 2), (5, 2), (5, 3)), (1, 1))",7,4,11.0,7,,,pruned,,,25
"(((4, 2), (5, 2), (5, 3)), (1, 1))","(((4, 2), (4, 3), (5, 2)), (1, 1))",6,3.0,9.0,6,3,1,expanded,False,True,26
"(((3, 4), (5, 2), (5, 3)), (1, 1))","(((3, 3), (5, 2), (5, 3)), (1, 1))",7,3,10.0,7,,,pruned,,,27
"(((3, 3), (5, 3), (6, 2)), (1, 1))","(((3, 3), (5, 2), (5, 3)), (1, 1))",7,4,11.0,7,,,pruned,,,28
"(((3, 3), (5, 2), (5, 3)), (1, 1))","(((3, 2), (5, 2), (5, 3)), (1, 1))",6,3.0,9.0,6,4,2,expanded,False,True,29
"(((4, 3), (5, 3), (6, 2)), (1, 1))","(((4, 3), (5, 2), (5, 3)), (1, 1))",8,3,11.0,8,,,pruned,,,30
"(((4, 3), (5, 2), (5, 3)), (1, 1))","(((4, 2), (5, 2), (5, 3)), (1, 1))",7,2.0,9.0,7,1,1,expanded,True,True,31
"(((2, 2), (3, 2), (6, 2)), (1, 1))","(((2, 2), (3, 2), (5, 2)), (1, 1))",4,9,13.0,4,,,pruned,,,32
"(((2, 2), (3, 1), (5, 2)), (1, 1))","(((2, 2), (3, 2), (5, 2)), (1, 1))",4,9,13.0,4,,,pruned,,,33
"(((2, 2), (3, 2), (5, 2)), (1, 1))","(((2, 2), (3, 3), (5, 2)), (1, 1))",3,8.0,11.0,3,4,2,expanded,False,True,34
"(((2, 2), (3, 3), (4, 1)), (1, 1))","(((2, 2), (3, 3), (4, 2)), (4, 3))",4,9,13.0,4,,,pruned,,,35
"(((2, 2), (3, 3), (4, 2)), (4, 3))","(((2, 2), (3, 3), (5, 2)), (1, 1))",3,8.0,11.0,3,2,1,expanded,False,True,36
"(((1, 2), (4, 3), (5, 2)), (1, 1))","(((2, 2), (4, 3), (5, 2)), (1, 1))",6,7,13.0,6,,,pruned,,,37
"(((2, 2), (4, 3), (6, 2)), (1, 1))","(((2, 2), (4, 3), (5, 2)), (1, 1))",6,7,13.0,6,,,pruned,,,38
"(((2, 2), (4, 3), (5, 2)), (1, 1))","(((3, 2), (4, 3), (5, 2)), (1, 1))",5,6.0,11.0,5,4,2,expanded,False,True,39
"(((3, 1), (5, 2), (6, 3)), (1, 1))","(((3, 2), (5, 2), (6, 3)), (1, 1))",7,6,13.0,7,,,pruned,,,40
"(((3, 2), (5, 2), (6, 2)), (1, 1))","(((3, 2), (5, 2), (6, 3)), (1, 1))",7,6,13.0,7,,,pruned,,,41
"(((3, 2), (6, 2), (6, 3)), (1, 1))","(((3, 2), (5, 2), (6, 3)), (1, 1))",7,6,13.0,7,,,pruned,,,42
"(((3, 2), (5, 2), (6, 3)), (1, 1))","(((3, 2), (5, 2), (5, 3)), (1, 1))",6,5.0,11.0,6,6,3,expanded,False,True,43
"(((1, 2), (5, 2), (5, 3)), (1, 1))","(((2, 2), (5, 2), (5, 3)), (1, 1))",7,6,13.0,7,,,pruned,,,44
"(((2, 2), (5, 3), (6, 2)), (1, 1))","(((2, 2), (5, 2), (5, 3)), (1, 1))",7,6,13.0,7,,,pruned,,,45
"(((2, 2), (5, 2), (5, 3)), (1, 1))","(((3, 2), (5, 2), (5, 3)), (1, 1))",6,5.0,11.0,6,4,2,expanded,False,True,46
"(((4, 2), (5, 2), (6, 2)), (1, 1))","(((4, 2), (5, 2), (6, 3)), (1, 1))",8,5,13.0,8,,,pruned,,,47
"(((4, 1), (5, 2), (6, 3)), (1, 1))","(((4, 2), (5, 2), (6, 3)), (1, 1))",8,5,13.0,8,,,pruned,,,48
"(((4, 2), (5, 2), (6, 3)), (1, 1))","(((4, 2), (5, 2), (5, 3)), (1, 1))",7,4.0,11.0,7,3,2,expanded,False,True,49
"(((3, 3), (5, 2), (6, 2)), (1, 1))","(((3, 3), (5, 2), (6, 3)), (1, 1))",8,5,13.0,8,,,pruned,,,50
"(((3, 4), (5, 2), (6, 3)), (1, 1))","(((3, 3), (5, 2), (6, 3)), (1, 1))",8,4,12.0,8,,,pruned,,,51
"(((3, 3), (6, 2), (6, 3)), (1, 1))","(((3, 3), (5, 2), (6, 3)), (1, 1))",8,5,13.0,8,,,pruned,,,52
"(((3, 3), (5, 2), (6, 3)), (1, 1))","(((3, 3), (5, 2), (5, 3)), (1, 1))",7,4.0,11.0,7,4,3,expanded,False,True,53
"(((4, 3), (6, 2), (6, 3)), (1, 1))","(((4, 3), (5, 2), (6, 3)), (1, 1))",9,4,13.0,9,,,pruned,,,54
"(((4, 3), (5, 2), (6, 3)), (1, 1))","(((4, 2), (5, 2), (6, 3)), (1, 1))",8,3.0,11.0,8,2,1,expanded,False,True,55
"(((5, 3), (6, 2), (6, 3)), (1, 1))","(((5, 2), (5, 3), (6, 3)), (1, 1))",10,3,13.0,10,,,pruned,,,56
"(((5, 2), (5, 3), (6, 3)), (1, 1))","(((4, 3), (5, 2), (6, 3)), (1, 1))",9,2.0,11.0,9,1,1,expanded,True,True,57
"(((2, 2), (3, 1), (4, 2)), (1, 1))","(((2, 2), (3, 2), (4, 2)), (1, 1))",5,10,15.0,5,,,pruned,,,58
"(((2, 2), (3, 2), (4, 1)), (1, 1))","(((2, 2), (3, 2), (4, 2)), (1, 1))",5,10,15.0,5,,,pruned,,,59
"(((2, 2), (3, 2), (4, 2)), (1, 1))","(((2, 2), (3, 2), (5, 2)), (1, 1))",4,9.0,13.0,4,4,2,expanded,False,True,60
"(((2, 2), (3, 2), (3, 3)), (1, 1))","(((2, 2), (3, 3), (4, 2)), (4, 3))",4,9.0,13.0,4,0,0,expanded,False,True,61
"(((2, 2), (3, 4), (4, 2)), (1, 1))","(((2, 2), (3, 3), (4, 2)), (1, 1))",6,8,14.0,6,,,pruned,,,62
"(((1, 2), (3, 3), (4, 2)), (1, 1))","(((2, 2), (3, 3), (4, 2)), (1, 1))",6,9,15.0,6,,,pruned,,,63
"(((2, 2), (3, 3), (4, 2)), (1, 1))","(((2, 2), (3, 2), (4, 2)), (1, 1))",5,8.0,13.0,5,6,2,expanded,False,True,64
"(((2, 2), (3, 1), (4, 3)), (1, 1))","(((2, 2), (3, 2), (4, 3)), (1, 1))",6,9,15.0,6,,,pruned,,,65
"(((2, 2), (3, 2), (4, 3)), (1, 1))","(((2, 2), (3, 2), (4, 2)), (1, 1))",5,8.0,13.0,5,4,1,expanded,False,True,66
"(((2, 2), (3, 4), (4, 3)), (1, 1))","(((2, 2), (3, 3), (4, 3)), (1, 1))",7,7,14.0,7,,,pruned,,,67
"(((1, 2), (3, 3), (4, 3)), (1, 1))","(((2, 2), (3, 3), (4, 3)), (1, 1))",7,8,15.0,7,,,pruned,,,68
"(((2, 2), (3, 3), (4, 3)), (1, 1))","(((2, 2), (3, 3), (4, 2)), (1, 1))",6,7.0,13.0,6,4,2,expanded,False,True,69
"(((3, 2), (3, 3), (4, 2)), (1, 1))","(((2, 2), (3, 3), (4, 2)), (1, 1))",6,7.0,13.0,6,1,0,expanded,False,True,70
"(((2, 2), (3, 1), (5, 3)), (1, 1))","(((2, 2), (3, 2), (5, 3)), (1, 1))",7,8,15.0,7,,,pruned,,,71
"(((2, 2), (3, 2), (5, 3)), (1, 1))","(((2, 2), (3, 2), (4, 3)), (1, 1))",6,7.0,13.0,6,6,1,expanded,False,True,72
"(((2, 2), (5, 2), (6, 2)), (1, 1))","(((2, 2), (5, 2), (6, 3)), (1, 1))",8,7,15.0,8,,,pruned,,,73
"(((1, 2), (5, 2), (6, 3)), (1, 1))","(((2, 2), (5, 2), (6, 3)), (1, 1))",8,7,15.0,8,,,pruned,,,74
"(((2, 2), (6, 2), (6, 3)), (1, 1))","(((2, 2), (5, 2), (6, 3)), (1, 1))",8,7,15.0,8,,,pruned,,,75
"(((2, 2), (5, 2), (6, 3)), (1, 1))","(((3, 2), (5, 2), (6, 3)), (1, 1))",7,6.0,13.0,7,4,3,expanded,False,True,76
"(((3, 2), (3, 3), (4, 3)), (1, 1))","(((2, 2), (3, 3), (4, 3)), (1, 1))",7,6.0,13.0,7,2,0,expanded,False,True,77
"(((2, 2), (3, 4), (5, 3)), (1, 1))","(((2, 2), (3, 3), (5, 3)), (1, 1))",8,6,14.0,8,,,pruned,,,78
"(((1, 2), (3, 3), (5, 3)), (1, 1))","(((2, 2), (3, 3), (5, 3)), (1, 1))",8,7,15.0,8,,,pruned,,,79
"(((2, 2), (3, 3), (5, 3)), (1, 1))","(((2, 2), (3, 2), (5, 3)), (1, 1))",7,6.0,13.0,7,8,2,expanded,False,True,80
"(((3, 4), (4, 2), (4, 3)), (1, 1))","(((3, 3), (4, 2), (4, 3)), (1, 1))",9,5,14.0,9,,,pruned,,,81
"(((3, 3), (4, 2), (4, 3)), (1, 1))","(((3, 2), (3, 3), (4, 3)), (1, 1))",8,5.0,13.0,8,3,1,expanded,False,True,82
"(((3, 2), (3, 3), (5, 3)), (1, 1))","(((2, 2), (3, 3), (5, 3)), (1, 1))",8,5.0,13.0,8,6,0,expanded,False,True,83
"(((3, 4), (4, 2), (5, 3)), (1, 1))","(((3, 3), (4, 2), (5, 3)), (1, 1))",10,4,14.0,10,,,pruned,,,84
"(((3, 3), (4, 2), (5, 3)), (1, 1))","(((3, 2), (3, 3), (5, 3)), (1, 1))",9,4.0,13.0,9,4,1,expanded,False,True,85
"(((3, 4), (4, 3), (5, 3)), (1, 1))","(((3, 3), (4, 3), (5, 3)), (1, 1))",11,3,14.0,11,,,pruned,,,86
"(((3, 3), (4, 3), (5, 3)), (1, 1))","(((3, 3), (4, 2), (5, 3)), (1, 1))",10,3.0,13.0,10,4,1,expanded,False,True,87
"(((2, 2), (3, 1), (5, 4)), (1, 1))","(((2, 2), (3, 2), (5, 4)), (1, 1))",8,8,16.0,8,,,pruned,,,88
"(((2, 2), (3, 2), (5, 4)), (1, 1))","(((2, 2), (3, 2), (5, 3)), (1, 1))",7,7.0,14.0,7,2,1,expanded,False,True,89
"(((2, 2), (3, 4), (5, 4)), (1, 1))","(((2, 2), (3, 3), (5, 4)), (1, 1))",9,6,15.0,9,,,pruned,,,90
"(((1, 2), (3, 3), (5, 4)), (1, 1))","(((2, 2), (3, 3), (5, 4)), (1, 1))",9,7,16.0,9,,,pruned,,,91
"(((2, 2), (3, 3), (5, 4)), (1, 1))","(((2, 2), (3, 3), (5, 3)), (1, 1))",8,6.0,14.0,8,4,2,expanded,False,True,92
"(((3, 2), (3, 3), (5, 4)), (1, 1))","(((3, 2), (3, 3), (5, 3)), (1, 1))",9,5.0,14.0,9,2,0,expanded,False,True,93
"(((3, 4), (4, 2), (5, 4)), (1, 1))","(((3, 3), (4, 2), (5, 4)), (1, 1))",11,4,15.0,11,,,pruned,,,94
"(((3, 3), (4, 2), (5, 4)), (1, 1))","(((3, 2), (3, 3), (5, 4)), (1, 1))",10,4.0,14.0,10,4,1,expanded,False,True,95
"(((3, 4), (4, 3), (5, 4)), (1, 1))","(((3, 3), (4, 3), (5, 4)), (1, 1))",12,3,15.0,12,,,pruned,,,96
"(((3, 3), (4, 3), (5, 4)), (1, 1))","(((3, 3), (4, 3), (5, 3)), (1, 1))",11,3.0,14.0,11,2,1,expanded,False,True,97
"(((3, 4), (5, 2), (5, 4)), (1, 1))","(((3, 3), (5, 2), (5, 4)), (1, 1))",12,3,15.0,12,,,pruned,,,98
"(((3, 3), (5, 4), (6, 2)), (1, 1))","(((3, 3), (5, 2), (5, 4)), (1, 1))",12,4,16.0,12,,,pruned,,,99
"(((3, 3), (5, 2), (5, 4)), (1, 1))","(((3, 3), (4, 2), (5, 4)), (1, 1))",11,3.0,14.0,11,4,2,expanded,False,True,100
"(((2, 2), (3, 1), (6, 3)), (1, 1))","(((2, 2), (3, 2), (6, 3)), (1, 1))",8,9,17.0,8,,,pruned,,,101
"(((2, 2), (3, 2), (6, 2)), (1, 1))","(((2, 2), (3, 2), (6, 3)), (1, 1))",8,9,17.0,8,,,pruned,,,102
"(((2, 2), (3, 2), (6, 3)), (1, 1))","(((2, 2), (3, 2), (5, 3)), (1, 1))",7,8.0,15.0,7,4,2,expanded,False,True,103
"(((2, 2), (3, 3), (6, 2)), (1, 1))","(((2, 2), (3, 3), (6, 3)), (1, 1))",9,8,17.0,9,,,pruned,,,104
"(((2, 2), (3, 4), (6, 3)), (1, 1))","(((2, 2), (3, 3), (6, 3)), (1, 1))",9,7,16.0,9,,,pruned,,,105
"(((1, 2), (3, 3), (6, 3)), (1, 1))","(((2, 2), (3, 3), (6, 3)), (1, 1))",9,8,17.0,9,,,pruned,,,106
"(((2, 2), (3, 3), (6, 3)), (1, 1))","(((2, 2), (3, 3), (5, 3)), (1, 1))",8,7.0,15.0,8,6,3,expanded,False,True,107
"(((2, 2), (3, 1), (6, 4)), (1, 1))","(((2, 2), (3, 2), (6, 4)), (1, 1))",9,8,17.0,9,,,pruned,,,108
"(((2, 2), (3, 2), (6, 4)), (1, 1))","(((2, 2), (3, 2), (6, 3)), (1, 1))",8,7.0,15.0,8,2,1,expanded,False,True,109
"(((3, 1), (4, 2), (4, 3)), (1, 1))","(((3, 2), (4, 2), (4, 3)), (1, 1))",10,7,17.0,10,,,pruned,,,110
"(((3, 2), (4, 2), (4, 3)), (1, 1))","(((3, 3), (4, 2), (4, 3)), (1, 1))",9,6.0,15.0,9,3,1,expanded,False,True,111
"(((3, 2), (3, 3), (6, 2)), (1, 1))","(((3, 2), (3, 3), (6, 3)), (1, 1))",10,7,17.0,10,,,pruned,,,112
"(((3, 2), (3, 3), (6, 3)), (1, 1))","(((3, 2), (3, 3), (5, 3)), (1, 1))",9,6.0,15.0,9,4,1,expanded,False,True,113
"(((2, 2), (3, 4), (6, 4)), (1, 1))","(((2, 2), (3, 3), (6, 4)), (1, 1))",10,6,16.0,10,,,pruned,,,114
"(((1, 2), (3, 3), (6, 4)), (1, 1))","(((2, 2), (3, 3), (6, 4)), (1, 1))",10,7,17.0,10,,,pruned,,,115
