node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 1), (3, 2)), (1, 1))","(((2, 2), (3, 2)), (1, 1))",1,2,3.0,1,,,pruned,,,0
"(((2, 2), (3, 2)), (1, 1))",,0,1.0,1.0,0,2,1,expanded,False,True,1
"(((2, 4), (3, 2)), (1, 1))","(((2, 3), (3, 2)), (1, 1))",2,2,4.0,2,,,pruned,,,2
"(((2, 3), (3, 2)), (1, 1))","(((2, 2), (3, 2)), (1, 1))",1,2.0,3.0,1,3,1,expanded,False,True,3
"(((2, 4), (4, 2)), (1, 1))","(((2, 3), (4, 2)), (1, 1))",3,3,6.0,3,,,pruned,,,4
"(((2, 3), (4, 2)), (1, 1))","(((2, 3), (3, 2)), (1, 1))",2,3.0,5.0,2,3,1,expanded,False,True,5
"(((2, 1), (4, 2)), (1, 1))","(((2, 2), (4, 2)), (1, 1))",4,3,7.0,4,,,pruned,,,6
"(((2, 2), (4, 2)), (1, 1))","(((2, 3), (4, 2)), (1, 1))",3,2.0,5.0,3,3,1,expanded,False,True,7
"(((2, 4), (5, 2)), (1, 1))","(((2, 3), (5, 2)), (1, 1))",4,4,8.0,4,,,pruned,,,8
"(((2, 3), (6, 2)), (1, 1))","(((2, 3), (5, 2)), (1, 1))",4,5,9.0,4,,,pruned,,,9
"(((2, 3), (5, 1)), (1, 1))","(((2, 3), (5, 2)), (1, 1))",4,5,9.0,4,,,pruned,,,10
"(((2, 3), (5, 2)), (1, 1))","(((2, 3), (4, 2)), (1, 1))",3,4.0,7.0,3,6,3,expanded,False,True,11
"(((3, 2), (4, 2)), (1, 1))","(((2, 2), (4, 2)), (1, 1))",4,3.0,7.0,4,0,0,expanded,False,True,12
"(((2, 1), (5, 2)), (1, 1))","(((2, 2), (5, 2)), (1, 1))",5,4,9.0,5,,,pruned,,,13
"(((2, 2), (5, 2)), (1, 1))","(((2, 3), (5, 2)), (1, 1))",4,3.0,7.0,4,3,1,expanded,False,True,14
"(((2, 3), (4, 1)), (1, 1))","(((2, 3), (4, 2)), (4, 1))",5,4,9.0,5,,,pruned,,,15
"(((2, 3), (4, 2)), (4, 1))","(((2, 3), (5, 2)), (1, 1))",4,3.0,7.0,4,3,1,expanded,False,True,16
"(((2, 3), (3, 2)), (4, 1))","(((2, 3), (4, 2)), (4, 1))",5,2.0,7.0,5,1,0,expanded,False,True,17
"(((2, 2), (2, 3)), (3, 2))","(((2, 3), (3, 2)), (4, 1))",6,1.0,7.0,6,1,0,expanded,False,True,18
"(((2, 4), (5, 3)), (1, 1))","(((2, 3), (5, 3)), (1, 1))",5,5,10.0,5,,,pruned,,,19
"(((2, 3), (5, 4)), (1, 1))","(((2, 3), (5, 3)), (1, 1))",5,5,10.0,5,,,pruned,,,20
"(((2, 3), (5, 3)), (1, 1))","(((2, 3), (5, 2)), (1, 1))",4,5.0,9.0,4,4,2,expanded,False,True,21
"(((3, 2), (5, 2)), (1, 1))","(((2, 2), (5, 2)), (1, 1))",5,4.0,9.0,5,1,0,expanded,False,True,22
"(((2, 4), (4, 3)), (1, 1))","(((2, 3), (4, 3)), (1, 1))",6,4,10.0,6,,,pruned,,,23
"(((2, 3), (4, 4)), (1, 1))","(((2, 3), (4, 3)), (1, 1))",6,4,10.0,6,,,pruned,,,24
"(((2, 3), (4, 3)), (1, 1))","(((2, 3), (4, 2)), (4, 1))",5,4.0,9.0,5,4,2,expanded,False,True,25
"(((2, 1), (5, 3)), (1, 1))","(((2, 2), (5, 3)), (1, 1))",6,5,11.0,6,,,pruned,,,26
"(((2, 2), (5, 3)), (1, 1))","(((2, 3), (5, 3)), (1, 1))",5,4.0,9.0,5,3,1,expanded,False,True,27
"(((2, 1), (4, 3)), (1, 1))","(((2, 2), (4, 3)), (1, 1))",7,4,11.0,7,,,pruned,,,28
