node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((1, 4), (2, 5), (5, 3), (6, 2)), (2, 3))","(((1, 4), (2, 5), (5, 2), (5, 3)), (2, 3))",8,4.0,12.0,8,3,1,expanded,False,True,113
"(((1, 4), (1, 5), (3, 2), (4, 3)), (1, 6))","(((1, 4), (1, 5), (3, 3), (4, 3)), (1, 6))",9,5,14.0,9,,,pruned,,,114
"(((1, 4), (1, 5), (3, 3), (4, 3)), (1, 6))","(((1, 4), (1, 5), (3, 4), (4, 3)), (1, 6))",8,4.0,12.0,8,2,1,expanded,False,True,115
"(((1, 4), (2, 6), (4, 2), (5, 1)), (1, 5))","(((1, 4), (2, 5), (4, 2), (5, 1)), (2, 3))",9,4,13.0,9,,,pruned,,,116
"(((1, 4), (2, 5), (3, 2), (5, 1)), (2, 3))","(((1, 4), (2, 5), (4, 2), (5, 1)), (2, 3))",9,5,14.0,9,,,pruned,,,117
"(((1, 4), (2, 5), (4, 1), (5, 1)), (2, 3))","(((1, 4), (2, 5), (4, 2), (5, 1)), (2, 3))",9,3,12.0,9,,,pruned,,,118
"(((1, 4), (2, 5), (4, 2), (5, 1)), (2, 3))","(((1, 4), (2, 5), (4, 2), (5, 2)), (2, 3))",8,4.0,12.0,8,5,3,expanded,False,True,119
"(((1, 4), (1, 5), (5, 3), (6, 2)), (1, 6))","(((1, 4), (1, 5), (5, 2), (5, 3)), (1, 6))",9,3.0,12.0,9,1,0,expanded,False,True,120
"(((1, 4), (1, 5), (2, 3), (5, 3)), (1, 6))","(((1, 4), (1, 5), (3, 3), (5, 3)), (1, 6))",10,3,13.0,10,,,pruned,,,121
"(((1, 4), (1, 5), (3, 2), (5, 3)), (1, 6))","(((1, 4), (1, 5), (3, 3), (5, 3)), (1, 6))",10,4,14.0,10,,,pruned,,,122
"(((1, 4), (1, 5), (3, 3), (5, 3)), (1, 6))","(((1, 4), (1, 5), (3, 4), (5, 3)), (1, 6))",9,3.0,12.0,9,4,2,expanded,False,True,123
"(((1, 4), (1, 5), (3, 2), (5, 1)), (1, 6))","(((1, 4), (1, 5), (4, 2), (5, 1)), (1, 6))",10,4,14.0,10,,,pruned,,,124
"(((1, 4), (1, 5), (4, 1), (5, 1)), (1, 6))","(((1, 4), (1, 5), (4, 2), (5, 1)), (1, 6))",10,2,12.0,10,,,pruned,,,125
"(((1, 4), (1, 5), (4, 2), (5, 1)), (1, 6))","(((1, 4), (1, 5), (4, 2), (5, 2)), (1, 6))",9,3.0,12.0,9,3,2,expanded,False,True,126
"(((1, 4), (2, 6), (5, 1), (5, 2)), (1, 5))","(((1, 4), (2, 5), (5, 1), (5, 2)), (2, 3))",10,3,13.0,10,,,pruned,,,127
"(((1, 4), (2, 5), (5, 1), (5, 2)), (2, 3))","(((1, 4), (2, 5), (4, 2), (5, 1)), (2, 3))",9,3.0,12.0,9,3,1,expanded,False,True,128
"(((1, 4), (1, 5), (5, 1), (5, 2)), (1, 6))","(((1, 4), (1, 5), (4, 2), (5, 1)), (1, 6))",10,2.0,12.0,10,1,0,expanded,False,True,129
"(((2, 3), (2, 4), (2, 5), (3, 4)), (3, 2))","(((2, 4), (2, 5), (3, 3), (3, 4)), (3, 2))",7,7,14.0,7,,,pruned,,,130
"(((2, 4), (2, 5), (3, 3), (3, 4)), (3, 2))","(((2, 4), (2, 5), (3, 4), (4, 3)), (2, 3))",6,7.0,13.0,6,1,1,expanded,True,True,131
"(((1, 4), (2, 3), (2, 5), (3, 4)), (3, 2))","(((1, 4), (2, 5), (3, 3), (3, 4)), (3, 2))",8,6,14.0,8,,,pruned,,,132
"(((1, 4), (2, 5), (3, 3), (3, 4)), (3, 2))","(((1, 4), (2, 5), (3, 4), (4, 3)), (2, 3))",7,6.0,13.0,7,2,1,expanded,False,True,133
"(((1, 5), (2, 5), (3, 4), (4, 4)), (1, 4))","(((1, 5), (2, 5), (3, 4), (4, 3)), (1, 4))",8,7,15.0,8,,,pruned,,,134
"(((1, 5), (2, 6), (3, 4), (4, 3)), (1, 4))","(((1, 5), (2, 5), (3, 4), (4, 3)), (1, 4))",8,6,14.0,8,,,pruned,,,135
"(((1, 5), (2, 5), (4, 3), (4, 4)), (1, 4))","(((1, 5), (2, 5), (3, 4), (4, 3)), (1, 4))",8,6,14.0,8,,,pruned,,,136
"(((1, 5), (2, 5), (3, 5), (4, 3)), (1, 4))","(((1, 5), (2, 5), (3, 4), (4, 3)), (1, 4))",8,7,15.0,8,,,pruned,,,137
"(((1, 5), (2, 5), (3, 4), (4, 3)), (1, 4))","(((1, 5), (2, 4), (3, 4), (4, 3)), (2, 3))",7,6.0,13.0,7,7,4,expanded,False,True,138
"(((1, 5), (2, 3), (2, 4), (3, 4)), (3, 2))","(((1, 5), (2, 4), (3, 3), (3, 4)), (3, 2))",8,6,14.0,8,,,pruned,,,139
"(((1, 5), (2, 4), (3, 3), (3, 4)), (3, 2))","(((1, 5), (2, 4), (3, 4), (4, 3)), (2, 3))",7,6.0,13.0,7,1,1,expanded,True,True,140
"(((1, 4), (1, 5), (2, 3), (3, 4)), (3, 2))","(((1, 4), (1, 5), (3, 3), (3, 4)), (3, 2))",9,5,14.0,9,,,pruned,,,141
"(((1, 4), (1, 5), (3, 3), (3, 4)), (3, 2))","(((1, 4), (1, 5), (3, 4), (4, 3)), (1, 6))",8,5.0,13.0,8,2,1,expanded,False,True,142
