node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,is_new_best,timestamp_order
"((0, 0), (1, 0), (2, 0))","((0, 0), (1, 0))",0,0,0,2,,,goal,,True,0
"((0, 0), (1, 0), (1, 1))","((0, 0), (1, 0))",0,0,0,2,,,pruned,,,1
"((0, 0), (1, 0))",,0,0,0,1,2,1,expanded,False,,2
