node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((4, 4), (4, 5), (5, 3), (6, 3)), (1, 2))",,0,2.0,2.0,0,3,0,expanded,False,True,0
"(((4, 4), (4, 5), (5, 4), (7, 3)), (1, 2))","(((4, 4), (4, 5), (5, 4), (6, 3)), (1, 2))",2,4,6.0,2,,,pruned,,,1
"(((4, 4), (4, 5), (5, 4), (6, 3)), (1, 2))","(((4, 4), (4, 5), (5, 3), (6, 3)), (1, 2))",1,3.0,4.0,1,3,1,expanded,False,True,2
"(((4, 4), (4, 5), (5, 3), (6, 4)), (1, 2))","(((4, 4), (4, 5), (5, 3), (6, 3)), (1, 2))",1,3.0,4.0,1,5,0,expanded,False,True,3
"(((4, 6), (5, 3), (5, 4), (6, 3)), (1, 2))","(((4, 5), (5, 3), (5, 4), (6, 3)), (1, 2))",2,4,6.0,2,,,pruned,,,4
"(((4, 5), (5, 3), (5, 4), (6, 3)), (1, 2))","(((4, 4), (4, 5), (5, 3), (6, 3)), (1, 2))",1,3.0,4.0,1,3,1,expanded,False,True,5
"(((4, 4), (4, 5), (5, 3), (5, 4)), (1, 2))","(((4, 4), (4, 5), (5, 3), (6, 4)), (1, 2))",2,2.0,4.0,2,2,0,expanded,False,True,6
"(((4, 4), (4, 5), (5, 4), (6, 4)), (1, 2))","(((4, 4), (4, 5), (5, 4), (6, 3)), (1, 2))",2,4.0,6.0,2,1,0,expanded,False,True,7
"(((4, 4), (4, 5), (5, 5), (7, 3)), (1, 2))","(((4, 4), (4, 5), (5, 5), (6, 3)), (1, 2))",3,5,8.0,3,,,pruned,,,8
"(((4, 4), (4, 5), (5, 5), (6, 2)), (1, 2))","(((4, 4), (4, 5), (5, 5), (6, 3)), (1, 2))",3,4,7.0,3,,,pruned,,,9
"(((4, 4), (4, 5), (5, 6), (6, 3)), (1, 2))","(((4, 4), (4, 5), (5, 5), (6, 3)), (1, 2))",3,5,8.0,3,,,pruned,,,10
"(((4, 4), (4, 5), (5, 5), (6, 3)), (1, 2))","(((4, 4), (4, 5), (5, 4), (6, 3)), (1, 2))",2,4.0,6.0,2,7,3,expanded,False,True,11
"(((4, 4), (4, 5), (6, 4), (7, 3)), (1, 2))","(((4, 4), (4, 5), (6, 3), (6, 4)), (1, 2))",3,5,8.0,3,,,pruned,,,12
"(((4, 4), (4, 5), (6, 3), (7, 4)), (1, 2))","(((4, 4), (4, 5), (6, 3), (6, 4)), (1, 2))",3,5,8.0,3,,,pruned,,,13
"(((4, 4), (4, 5), (6, 3), (6, 4)), (1, 2))","(((4, 4), (4, 5), (5, 3), (6, 4)), (1, 2))",2,4.0,6.0,2,4,2,expanded,False,True,14
"(((4, 3), (4, 4), (4, 5), (7, 4)), (1, 2))","(((4, 3), (4, 4), (4, 5), (6, 4)), (1, 2))",3,5,8.0,3,,,pruned,,,15
"(((4, 3), (4, 4), (4, 5), (6, 4)), (1, 2))","(((4, 4), (4, 5), (5, 3), (6, 4)), (1, 2))",2,4.0,6.0,2,6,1,expanded,False,True,16
"(((4, 6), (5, 3), (5, 4), (6, 4)), (1, 2))","(((4, 5), (5, 3), (5, 4), (6, 4)), (1, 2))",3,5,8.0,3,,,pruned,,,17
"(((4, 5), (5, 3), (5, 4), (6, 4)), (1, 2))","(((4, 4), (4, 5), (5, 3), (6, 4)), (1, 2))",2,4.0,6.0,2,3,1,expanded,False,True,18
"(((4, 6), (5, 3), (6, 3), (6, 4)), (1, 2))","(((4, 5), (5, 3), (6, 3), (6, 4)), (1, 2))",3,5,8.0,3,,,pruned,,,19
"(((4, 5), (5, 3), (6, 3), (7, 4)), (1, 2))","(((4, 5), (5, 3), (6, 3), (6, 4)), (1, 2))",3,5,8.0,3,,,pruned,,,20
"(((4, 5), (5, 3), (6, 3), (6, 4)), (1, 2))","(((4, 5), (5, 3), (5, 4), (6, 3)), (1, 2))",2,4.0,6.0,2,5,2,expanded,False,True,21
"(((4, 3), (4, 4), (4, 5), (5, 4)), (1, 2))","(((4, 4), (4, 5), (5, 3), (5, 4)), (1, 2))",3,3.0,6.0,3,3,0,expanded,False,True,22
"(((4, 4), (4, 5), (5, 3), (5, 6)), (1, 2))","(((4, 4), (4, 5), (5, 3), (5, 5)), (1, 2))",4,4,8.0,4,,,pruned,,,23
"(((4, 4), (4, 5), (5, 3), (5, 5)), (1, 2))","(((4, 4), (4, 5), (5, 5), (6, 3)), (1, 2))",3,3.0,6.0,3,7,1,expanded,False,True,24
"(((4, 4), (5, 3), (6, 3), (7, 4)), (4, 5))","(((4, 4), (5, 3), (6, 3), (6, 4)), (4, 5))",4,4,8.0,4,,,pruned,,,25
"(((4, 4), (5, 3), (6, 3), (6, 4)), (4, 5))","(((4, 5), (5, 3), (6, 3), (6, 4)), (1, 2))",3,3.0,6.0,3,4,1,expanded,False,True,26
"(((3, 4), (4, 6), (5, 5), (6, 3)), (1, 2))","(((3, 4), (4, 5), (5, 5), (6, 3)), (1, 2))",4,5,9.0,4,,,pruned,,,27
"(((3, 4), (4, 5), (5, 5), (7, 3)), (1, 2))","(((3, 4), (4, 5), (5, 5), (6, 3)), (1, 2))",4,5,9.0,4,,,pruned,,,28
"(((3, 4), (4, 5), (5, 5), (6, 2)), (1, 2))","(((3, 4), (4, 5), (5, 5), (6, 3)), (1, 2))",4,4,8.0,4,,,pruned,,,29
"(((3, 4), (4, 5), (5, 6), (6, 3)), (1, 2))","(((3, 4), (4, 5), (5, 5), (6, 3)), (1, 2))",4,5,9.0,4,,,pruned,,,30
"(((3, 4), (4, 5), (5, 5), (6, 3)), (1, 2))","(((4, 4), (4, 5), (5, 5), (6, 3)), (1, 2))",3,4.0,7.0,3,8,4,expanded,False,True,31
"(((3, 4), (4, 6), (6, 3), (6, 4)), (1, 2))","(((3, 4), (4, 5), (6, 3), (6, 4)), (1, 2))",4,5,9.0,4,,,pruned,,,32
"(((3, 4), (4, 5), (6, 4), (7, 3)), (1, 2))","(((3, 4), (4, 5), (6, 3), (6, 4)), (1, 2))",4,5,9.0,4,,,pruned,,,33
"(((3, 4), (4, 5), (6, 3), (7, 4)), (1, 2))","(((3, 4), (4, 5), (6, 3), (6, 4)), (1, 2))",4,5,9.0,4,,,pruned,,,34
