node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((3, 4), (4, 4), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 4))",,0,8.0,8.0,0,6,0,expanded,False,True,0
"(((3, 4), (4, 3), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 4))","(((3, 4), (4, 4), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 4))",1,7.0,8.0,1,8,0,expanded,False,True,1
"(((3, 4), (4, 4), (5, 2), (5, 3), (5, 6), (6, 4), (6, 5), (7, 4)), (1, 4))","(((3, 4), (4, 4), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 4))",1,7.0,8.0,1,7,0,expanded,False,True,2
"(((3, 4), (4, 4), (4, 5), (5, 2), (5, 3), (5, 6), (6, 4), (7, 4)), (1, 4))","(((3, 4), (4, 4), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 4))",1,7.0,8.0,1,7,0,expanded,False,True,3
"(((3, 4), (4, 4), (5, 2), (5, 3), (5, 5), (5, 6), (6, 3), (7, 4)), (1, 4))","(((3, 4), (4, 4), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 4))",1,7.0,8.0,1,6,0,expanded,False,True,4
"(((3, 4), (4, 3), (5, 2), (5, 3), (5, 6), (6, 4), (6, 5), (7, 4)), (1, 4))","(((3, 4), (4, 3), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 4))",2,6.0,8.0,2,9,0,expanded,False,True,5
"(((3, 4), (4, 3), (4, 5), (5, 2), (5, 3), (5, 6), (6, 4), (7, 4)), (1, 4))","(((3, 4), (4, 3), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 4))",2,6.0,8.0,2,10,0,expanded,False,True,6
"(((1, 4), (4, 3), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 5))","(((2, 4), (4, 3), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 4))",3,7,10.0,3,,,pruned,,,7
"(((2, 4), (4, 3), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 4))","(((3, 4), (4, 3), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 4))",2,6.0,8.0,2,10,1,expanded,False,True,8
"(((3, 4), (4, 3), (5, 2), (5, 3), (5, 5), (5, 6), (6, 3), (7, 4)), (1, 4))","(((3, 4), (4, 3), (5, 2), (5, 3), (5, 5), (5, 6), (6, 4), (7, 4)), (1, 4))",2,6.0,8.0,2,8,0,expanded,False,True,9
"(((3, 4), (4, 4), (5, 2), (5, 3), (5, 7), (6, 4), (6, 5), (7, 4)), (1, 4))","(((3, 4), (4, 4), (5, 2), (5, 3), (5, 6), (6, 4), (6, 5), (7, 4)), (1, 4))",2,6.0,8.0,2,4,0,expanded,False,True,10
"(((3, 4), (4, 4), (4, 5), (5, 2), (5, 3), (5, 7), (6, 4), (7, 4)), (5, 4))","(((3, 4), (4, 4), (4, 5), (5, 2), (5, 3), (5, 6), (6, 4), (7, 4)), (1, 4))",2,6.0,8.0,2,4,0,expanded,False,True,11
"(((3, 4), (4, 4), (4, 5), (5, 2), (5, 3), (5, 6), (6, 3), (7, 4)), (1, 4))","(((3, 4), (4, 4), (4, 5), (5, 2), (5, 3), (5, 6), (6, 4), (7, 4)), (1, 4))",2,6.0,8.0,2,7,0,expanded,False,True,12
