node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((1, 3), (2, 2), (2, 4), (3, 4), (4, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 4), (4, 4)), (1, 1))",1,12,13.0,1,,,pruned,,,0
"(((2, 2), (2, 3), (2, 4), (3, 4), (4, 4)), (1, 1))",,0,11.0,11.0,0,6,1,expanded,False,True,1
"(((2, 1), (2, 4), (3, 3), (3, 4), (4, 4)), (1, 1))","(((2, 2), (2, 4), (3, 3), (3, 4), (4, 4)), (1, 1))",2,11,13.0,2,,,pruned,,,2
"(((2, 2), (2, 4), (3, 3), (3, 4), (4, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 4), (4, 4)), (1, 1))",1,10.0,11.0,1,8,1,expanded,False,True,3
"(((2, 1), (2, 4), (3, 4), (4, 3), (4, 4)), (1, 1))","(((2, 2), (2, 4), (3, 4), (4, 3), (4, 4)), (1, 1))",3,10,13.0,3,,,pruned,,,4
"(((2, 2), (2, 4), (3, 4), (4, 3), (4, 4)), (1, 1))","(((2, 2), (2, 4), (3, 3), (3, 4), (4, 4)), (1, 1))",2,9.0,11.0,2,8,1,expanded,False,True,5
"(((2, 1), (2, 4), (3, 4), (4, 4), (5, 3)), (1, 1))","(((2, 2), (2, 4), (3, 4), (4, 4), (5, 3)), (1, 1))",4,9,13.0,4,,,pruned,,,6
"(((2, 2), (2, 4), (3, 4), (4, 4), (5, 3)), (1, 1))","(((2, 2), (2, 4), (3, 4), (4, 3), (4, 4)), (1, 1))",3,8.0,11.0,3,10,1,expanded,False,True,7
"(((1, 3), (2, 2), (2, 4), (3, 4), (4, 5)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 4), (4, 5)), (1, 1))",2,12,14.0,2,,,pruned,,,8
"(((2, 2), (2, 3), (2, 4), (3, 4), (4, 5)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 4), (4, 4)), (1, 1))",1,11.0,12.0,1,6,1,expanded,False,True,9
"(((2, 2), (2, 3), (2, 4), (3, 4), (4, 3)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 4), (4, 4)), (1, 1))",1,11.0,12.0,1,5,0,expanded,False,True,10
"(((1, 3), (2, 2), (2, 4), (3, 5), (4, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 5), (4, 4)), (1, 1))",2,12,14.0,2,,,pruned,,,11
"(((1, 4), (2, 2), (2, 3), (3, 5), (4, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 5), (4, 4)), (1, 1))",2,12,14.0,2,,,pruned,,,12
"(((2, 2), (2, 3), (2, 4), (3, 5), (4, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 4), (4, 4)), (1, 1))",1,11.0,12.0,1,10,2,expanded,False,True,13
"(((1, 4), (2, 2), (2, 3), (3, 3), (4, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 3), (4, 4)), (1, 1))",2,12,14.0,2,,,pruned,,,14
"(((2, 2), (2, 3), (2, 4), (3, 3), (4, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 4), (4, 4)), (1, 1))",1,11.0,12.0,1,6,1,expanded,False,True,15
"(((2, 1), (2, 4), (3, 3), (3, 4), (4, 5)), (1, 1))","(((2, 2), (2, 4), (3, 3), (3, 4), (4, 5)), (1, 1))",3,11,14.0,3,,,pruned,,,16
"(((2, 2), (2, 4), (3, 3), (3, 4), (4, 5)), (1, 1))","(((2, 2), (2, 4), (3, 3), (3, 4), (4, 4)), (1, 1))",2,10.0,12.0,2,8,1,expanded,False,True,17
"(((2, 1), (2, 4), (3, 3), (3, 4), (4, 3)), (1, 1))","(((2, 2), (2, 4), (3, 3), (3, 4), (4, 3)), (1, 1))",3,11,14.0,3,,,pruned,,,18
"(((2, 2), (2, 4), (3, 3), (3, 4), (4, 3)), (1, 1))","(((2, 2), (2, 4), (3, 3), (3, 4), (4, 4)), (1, 1))",2,10.0,12.0,2,6,1,expanded,False,True,19
"(((2, 1), (2, 5), (3, 3), (3, 4), (4, 4)), (1, 1))","(((2, 2), (2, 5), (3, 3), (3, 4), (4, 4)), (1, 1))",3,11,14.0,3,,,pruned,,,20
"(((1, 5), (2, 2), (3, 3), (3, 4), (4, 4)), (1, 1))","(((2, 2), (2, 5), (3, 3), (3, 4), (4, 4)), (1, 1))",3,11,14.0,3,,,pruned,,,21
"(((2, 2), (2, 5), (3, 3), (3, 4), (4, 4)), (1, 1))","(((2, 2), (2, 4), (3, 3), (3, 4), (4, 4)), (1, 1))",2,10.0,12.0,2,8,2,expanded,False,True,22
"(((2, 2), (2, 3), (3, 3), (3, 4), (4, 4)), (1, 1))","(((2, 2), (2, 4), (3, 3), (3, 4), (4, 4)), (1, 1))",2,10.0,12.0,2,2,0,expanded,False,True,23
"(((1, 3), (2, 2), (2, 4), (3, 4), (5, 5)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 4), (5, 5)), (1, 1))",3,11,14.0,3,,,pruned,,,24
"(((2, 2), (2, 3), (2, 4), (3, 4), (5, 5)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 4), (4, 5)), (1, 1))",2,10.0,12.0,2,4,1,expanded,False,True,25
"(((1, 3), (2, 2), (2, 4), (3, 4), (4, 2)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 4), (4, 2)), (1, 1))",3,11,14.0,3,,,pruned,,,26
"(((2, 2), (2, 3), (2, 4), (3, 4), (4, 1)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 4), (4, 2)), (1, 1))",3,11,14.0,3,,,pruned,,,27
"(((2, 2), (2, 3), (2, 4), (3, 4), (4, 2)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 4), (4, 3)), (1, 1))",2,10.0,12.0,2,6,2,expanded,False,True,28
"(((1, 3), (2, 2), (2, 4), (3, 5), (5, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 5), (5, 4)), (1, 1))",3,11,14.0,3,,,pruned,,,29
"(((1, 4), (2, 2), (2, 3), (3, 5), (5, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 5), (5, 4)), (1, 1))",3,11,14.0,3,,,pruned,,,30
"(((2, 2), (2, 3), (2, 4), (3, 5), (5, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 5), (4, 4)), (1, 1))",2,10.0,12.0,2,8,2,expanded,False,True,31
"(((2, 1), (2, 4), (3, 3), (3, 5), (4, 4)), (1, 1))","(((2, 2), (2, 4), (3, 3), (3, 5), (4, 4)), (1, 1))",3,11,14.0,3,,,pruned,,,32
"(((2, 2), (2, 4), (3, 3), (3, 5), (4, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 5), (4, 4)), (1, 1))",2,10.0,12.0,2,12,1,expanded,False,True,33
"(((1, 3), (2, 2), (3, 4), (3, 5), (4, 4)), (1, 1))","(((2, 2), (2, 3), (3, 4), (3, 5), (4, 4)), (1, 1))",3,11,14.0,3,,,pruned,,,34
"(((2, 2), (2, 3), (3, 4), (3, 5), (4, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 5), (4, 4)), (1, 1))",2,10.0,12.0,2,6,1,expanded,False,True,35
"(((1, 3), (2, 2), (2, 4), (4, 4), (4, 5)), (1, 1))","(((2, 2), (2, 3), (2, 4), (4, 4), (4, 5)), (1, 1))",3,11,14.0,3,,,pruned,,,36
"(((1, 4), (2, 2), (2, 3), (4, 4), (4, 5)), (1, 1))","(((2, 2), (2, 3), (2, 4), (4, 4), (4, 5)), (1, 1))",3,11,14.0,3,,,pruned,,,37
"(((2, 2), (2, 3), (2, 4), (4, 4), (4, 5)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 5), (4, 4)), (1, 1))",2,10.0,12.0,2,8,2,expanded,False,True,38
"(((1, 4), (2, 2), (2, 3), (3, 3), (5, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 3), (5, 4)), (1, 1))",3,11,14.0,3,,,pruned,,,39
"(((2, 2), (2, 3), (2, 4), (3, 3), (5, 4)), (1, 1))","(((2, 2), (2, 3), (2, 4), (3, 3), (4, 4)), (1, 1))",2,10.0,12.0,2,4,1,expanded,False,True,40
"(((2, 1), (2, 5), (3, 4), (4, 3), (4, 4)), (1, 1))","(((2, 2), (2, 5), (3, 4), (4, 3), (4, 4)), (1, 1))",4,10,14.0,4,,,pruned,,,41
"(((1, 5), (2, 2), (3, 4), (4, 3), (4, 4)), (1, 1))","(((2, 2), (2, 5), (3, 4), (4, 3), (4, 4)), (1, 1))",4,10,14.0,4,,,pruned,,,42
"(((2, 2), (2, 5), (3, 4), (4, 3), (4, 4)), (1, 1))","(((2, 2), (2, 4), (3, 4), (4, 3), (4, 4)), (1, 1))",3,9.0,12.0,3,8,2,expanded,False,True,43
